"eventID","samplingProtocol","sampleSizeValue","sampleSizeUnit","eventDate","startDayOfYear","endDayOfYear","year","continent","country","countryCode","decimalLatitude","decimalLongitude","geodeticDatum","coordinateUncertaintyInMeters","verbatimLocality","type","language","institutionID","institutionCode"
"WAR-1983-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",37,"nest boxes","1983-04-23/1983-05-23",113,143,1983,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1984-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",51,"nest boxes","1984-04-23/1984-05-27",114,148,1984,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1985-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",17,"nest boxes","1985-04-15/1985-05-11",105,131,1985,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1986-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",37,"nest boxes","1986-04-21/1986-05-09",111,129,1986,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1987-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",33,"nest boxes","1987-04-19/1987-05-18",109,138,1987,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1988-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",55,"nest boxes","1988-04-17/1988-05-10",108,131,1988,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1989-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",34,"nest boxes","1989-04-13/1989-05-13",103,133,1989,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1990-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",42,"nest boxes","1990-04-10/1990-05-11",100,131,1990,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1991-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",46,"nest boxes","1991-04-11/1991-05-07",101,127,1991,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1992-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",35,"nest boxes","1992-04-13/1992-05-10",104,131,1992,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1993-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",49,"nest boxes","1993-04-15/1993-05-17",105,137,1993,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1994-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",39,"nest boxes","1994-04-21/1994-05-21",111,141,1994,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1995-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",25,"nest boxes","1995-04-18/1995-05-17",108,137,1995,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1996-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",55,"nest boxes","1996-04-18/1996-05-05",109,126,1996,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1997-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",48,"nest boxes","1997-04-09/1997-05-08",99,128,1997,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1998-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",43,"nest boxes","1998-04-17/1998-05-12",107,132,1998,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1999-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",49,"nest boxes","1999-04-11/1999-05-09",101,129,1999,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2000-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",40,"nest boxes","2000-04-09/2000-05-09",100,130,2000,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2001-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",66,"nest boxes","2001-04-09/2001-05-10",99,130,2001,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2002-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",27,"nest boxes","2002-04-12/2002-05-04",102,124,2002,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2003-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",51,"nest boxes","2003-04-15/2003-05-07",105,127,2003,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2004-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",27,"nest boxes","2004-04-18/2004-04-30",109,121,2004,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2005-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",30,"nest boxes","2005-04-07/2005-04-25",97,115,2005,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2006-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",34,"nest boxes","2006-04-24/2006-05-15",114,135,2006,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2007-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",45,"nest boxes","2007-04-06/2007-05-05",96,125,2007,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2008-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",54,"nest boxes","2008-04-08/2008-05-14",99,135,2008,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2009-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",18,"nest boxes","2009-04-13/2009-04-20",103,110,2009,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2010-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",36,"nest boxes","2010-04-01/2010-04-27",91,117,2010,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2011-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",37,"nest boxes","2011-04-11/2011-04-26",101,116,2011,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2012-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",37,"nest boxes","2012-04-06/2012-05-01",97,122,2012,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2013-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",21,"nest boxes","2013-04-27/2013-05-18",117,138,2013,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2014-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",33,"nest boxes","2014-03-25/2014-04-18",84,108,2014,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2015-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",40,"nest boxes","2015-04-15/2015-05-10",105,130,2015,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2016-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",36,"nest boxes","2016-04-14/2016-05-13",105,134,2016,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2017-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",45,"nest boxes","2017-03-30/2017-04-25",89,115,2017,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2018-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",49,"nest boxes","2018-03-31/2018-04-28",90,118,2018,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2019-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",67,"nest boxes","2019-04-03/2019-05-01",93,121,2019,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2020-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",60,"nest boxes","2020-04-10/2020-05-10",101,131,2020,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2021-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",55,"nest boxes","2021-04-11/2021-05-11",101,131,2021,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2022-PARMAJ","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",60,"nest boxes","2022-04-14/2022-05-14",104,134,2022,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1972-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1972-04-20/1972-04-20",111,111,1972,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1989-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",4,"nest boxes","1989-04-04/1989-04-15",94,105,1989,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1990-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",3,"nest boxes","1990-04-07/1990-04-14",97,104,1990,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1991-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",3,"nest boxes","1991-04-10/1991-04-15",100,105,1991,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1992-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",2,"nest boxes","1992-04-10/1992-04-16",101,107,1992,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1994-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1994-04-13/1994-04-13",103,103,1994,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1995-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1995-04-12/1995-04-12",102,102,1995,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1996-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1996-04-21/1996-04-21",112,112,1996,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1998-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1998-04-20/1998-04-20",110,110,1998,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-1999-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","1999-04-26/1999-04-26",116,116,1999,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2000-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","2000-05-01/2000-05-01",122,122,2000,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2001-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","2001-05-02/2001-05-02",122,122,2001,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
"WAR-2002-PERATE","Visser, M. E., Lindner, M., Gienapp, P., Long, M. C., & Jenouvrier, S. (2021). 
            Recent natural variability in global warming weakened phenological mismatch and selection on seasonal timing in great tits (Parus major). 
            Proceedings of the Royal Society B, 288(1963), 20211337. https://doi.org/10.1098/rspb.2021.1337",1,"nest boxes","2002-04-23/2002-04-23",113,113,2002,"Europe","Netherlands","NL",52.01079,5.86816,"EPSG:4326",1002,"Warnsborn","Event","en","https://ror.org/01g25jp36","NIOO-KNAW"
